"種類","価格情報区分","地域","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","面積（㎡）","土地の形状","間口","延床面積（㎡）","建築年","建物の構造","用途","今後の利用目的","前面道路：方位","前面道路：種類","前面道路：幅員（ｍ）","都市計画","建ぺい率（％）","容積率（％）","取引時期","取引の事情等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","金剛沢","長町南","30分～60分",26000000,140,"ほぼ台形",10.6,85,"2024年","木造","住宅","住宅","南東","市道",4.5,"１低住専",50,80,"2024年第4四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","金剛沢","長町南","30分～60分",50000000,830,"不整形",9.8,570,"1990年","木造","共同住宅","住宅","東","市道",6.1,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","桜木町","八木山動物公園",15,30000000,155,"ほぼ長方形",9.4,110,"2024年","木造","住宅","住宅","南","市道",5.7,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","桜木町","八木山動物公園",15,180000000,660,"長方形",21.5,740,"1998年","ＲＣ","共同住宅","住宅","北","市道",8.2,"２種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",10000000,230,"ほぼ台形",11,,,,,"倉庫","南東","市道",4.5,"２中住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",11000000,240,"袋地等",,70,"1983年","木造","住宅","住宅","東","市道",4,"２中住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",20000000,170,"不整形",17,105,"2019年","木造","住宅","住宅","北西","市道",4,"２中住専",60,200,"2025年第2四半期","調停・競売等"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",39000000,195,"ほぼ長方形",8.6,110,"2023年","木造","住宅","住宅","北","市道",4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",24000000,210,"不整形",7,95,"2025年","木造","住宅","住宅","北東","私道",4.3,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",31000000,130,"ほぼ長方形",8.3,100,"2025年","木造","住宅","住宅","南","市道",8.5,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",27000000,140,"ほぼ長方形",8.5,110,"2015年","木造","住宅","住宅","北","道路",4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",45000000,160,"長方形",14.8,100,"2023年","軽量鉄骨造","住宅","住宅","南東","市道",4.5,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",29000000,330,"ほぼ長方形",12.7,180,"1988年","木造","住宅","住宅","東","私道",6,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",2000000,105,"台形",7.3,90,"1978年","木造","住宅","住宅","南西","市道",8.5,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",10000000,120,"ほぼ長方形",10,90,"1994年","木造","住宅","住宅","北","市道",8.5,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",26000000,155,"ほぼ長方形",10.5,95,"2024年","木造","住宅","住宅","西","市道",8,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","四郎丸","南仙台","30分～60分",21000000,115,"ほぼ長方形",8,90,"2024年","木造","住宅","住宅","北西","市道",8,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","砂押町","長町南",19,36000000,240,"ほぼ長方形",19,110,"2024年","木造","住宅","住宅","南東","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","太白","八木山動物公園","30分～60分",20000000,360,"ほぼ正方形",19.5,75,"1977年","木造","住宅","住宅","北西","市道",9,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","土手内","長町南",24,30000000,110,"ほぼ長方形",18,105,"2025年","木造","住宅","住宅","南西","市道",22,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","土手内","長町南",20,32000000,210,"ほぼ長方形",12.5,165,"1992年","軽量鉄骨造","住宅","住宅","北西","私道",5,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","土手内","長町南",29,25000000,160,"ほぼ長方形",10.5,115,"2013年","木造","住宅","住宅","北西","私道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢","富沢",14,27000000,230,"ほぼ長方形",,175,"1978年","木造","共同住宅","その他","南西","私道",4.2,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢","富沢",13,19000000,240,"長方形",12,120,"1981年","軽量鉄骨造","住宅","住宅","西","市道",12,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢","富沢",4,79000000,370,"不整形",6.5,380,"1988年","ＲＣ","共同住宅","住宅","南","市道",40,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢","富沢",15,35000000,140,"袋地等",3,100,"2024年","木造","住宅","住宅","北東","市道",6,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢","富沢",7,95000000,400,"ほぼ長方形",22,280,"2003年","軽量鉄骨造","共同住宅","住宅","北","市道",12,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢","富沢",14,40000000,280,"ほぼ台形",13,150,"1981年","軽量鉄骨造","住宅","住宅","東","市道",12,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢西","富沢",16,320000000,730,"不整形",,660,"2024年","木造","共同住宅","住宅","北西","市道",14,"２中住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢西","富沢",15,87000000,240,"ほぼ長方形",21,290,"2020年","木造","共同住宅","住宅","南西","市道",6,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢西","富沢",13,410000000,650,"ほぼ台形",20,630,"2024年","鉄骨造","共同住宅","住宅","北","市道",10,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢西","富沢",13,380000000,590,"ほぼ台形",14.7,630,"2024年","鉄骨造","共同住宅","住宅","北","市道",10,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富沢南","富沢",11,55000000,260,"ほぼ長方形",19,200,"1999年","木造","住宅","住宅","南","市道",12,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","富田","富沢","30分～60分",34000000,140,"ほぼ整形",,95,"2024年","木造","住宅","住宅","南東","市道",4,"調整区域",60,100,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田","南仙台",15,10000000,230,"ほぼ台形",12,90,"1980年","軽量鉄骨造","住宅","住宅","南","市道",6.2,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田","南仙台",12,49000000,200,"ほぼ長方形",10.4,100,"2019年","軽量鉄骨造","住宅","住宅","南","市道",8,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田","南仙台",12,28000000,85,"ほぼ長方形",7,100,"2024年","木造","住宅","住宅","南","市道",4,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田","南仙台",9,44000000,195,"ほぼ長方形",10.4,110,"2025年","木造","住宅","住宅","東","市道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田","南仙台",11,20000000,330,"ほぼ整形",15.3,120,"1976年",,"住宅","住宅","接面道路無",,,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田町","南仙台",23,24000000,260,"台形",17.3,90,"1971年","木造","住宅、店舗","住宅","北","市道",8,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","中田町","南仙台",14,43000000,125,"ほぼ長方形",7.5,95,"2024年","木造","住宅","住宅","南","市道",6.2,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町","長町",9,320000000,940,"ほぼ整形",33.2,,,,"共同住宅","住宅","東","市道",5.1,"２種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","商業地","04104","宮城県","仙台市太白区","長町","長町",4,340000000,840,"ほぼ整形",33,300,"1989年","鉄骨造","店舗","店舗","南","市道",30,"商業",80,400,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町","長町一丁目",1,83000000,210,"不整形",7.4,175,"2015年","木造","共同住宅","その他","西","市道",14.8,"商業",80,400,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町","長町一丁目",6,44000000,280,"長方形",14.4,160,"1979年","木造","住宅","住宅","西","私道",4,"２種住居",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町","長町一丁目",1,150000000,240,"ほぼ長方形",,480,"1997年","ＲＣ","共同住宅","住宅","南","市道",4,"商業",80,400,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町","長町一丁目",10,620000000,1100,"不整形",13.3,1300,"2006年","ＲＣ","共同住宅","住宅","北","市道",4.8,"２種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","太子堂",5,110000000,860,"ほぼ整形",,240,"2025年","木造","共同住宅","住宅","南東","私道",4,"工業",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","太子堂",8,32000000,120,"ほぼ長方形",15.4,120,,,,"住宅","南西","市道",4,"２種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","太子堂",4,29000000,210,"ほぼ長方形",21.8,200,"1992年","木造","共同住宅","住宅","南","市道",7,"工業",60,200,"2024年第4四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","富沢",7,45000000,180,"長方形",10,140,"1985年",,"共同住宅","その他","東","市道",6,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","長町南",7,53000000,250,"ほぼ長方形",16,300,"1989年","ＲＣ","住宅、共同住宅","住宅","西","市道",4,"２種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","長町南",9,82000000,280,"長方形",10,220,"2013年","木造","共同住宅","その他","東","市道",8,"近隣商業",80,300,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長町南","長町南",10,55000000,115,"長方形",7.7,95,"2025年","木造","住宅","住宅","東","市道",6,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長嶺","長町南",26,9800000,510,"ほぼ台形",15.7,45,"1972年","木造","住宅","住宅","北西","私道",4,"２種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","長嶺","長町南",25,11000000,180,"ほぼ長方形",12.5,115,"1997年","木造","共同住宅","住宅","北西","道路",4,"２低住専",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","富沢",25,36000000,140,"長方形",7.4,100,"2024年","木造",,"住宅","西","市道",6,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南",20,40000000,110,"ほぼ長方形",8.3,125,"2020年","木造","住宅","住宅","南東","市道",5,"１種住居",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南",16,32000000,120,"ほぼ長方形",8,100,"2017年","木造","住宅","住宅","南西","道路",4,"２中住専",60,200,"2025年第2四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南",14,150000000,590,"ほぼ台形",21.3,550,"1995年","鉄骨造","共同住宅、事務所、倉庫、店舗","住宅","北東","市道",22,"近隣商業",80,300,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南",19,30000000,350,"ほぼ台形",,115,"1975年","木造","住宅","住宅","北東","私道",4,"近隣商業",80,300,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南","30分～60分",10000000,170,"ほぼ長方形",3.2,120,"1999年","軽量鉄骨造","住宅","その他","南","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南",26,7500000,195,"ほぼ長方形",20.4,110,"1969年","木造","住宅","その他","北東","市道",9,"２中住専",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南","30分～60分",63000000,165,"ほぼ長方形",9,,"2025年",,,"住宅","東","私道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南","30分～60分",37000000,140,"ほぼ長方形",9,100,"2024年","木造","住宅","住宅","西","市道",6,"近隣商業",80,300,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西多賀","長町南",25,4000000,330,"ほぼ整形",,45,"1962年","木造","住宅",,"北東","私道",4,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",11,35000000,120,"ほぼ長方形",8,105,"2024年","木造","住宅","住宅","東","市道",6.5,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",11,190000000,1000,"長方形",25,710,"2016年","鉄骨造","共同住宅","店舗","北","市道",16,"１種住居",60,200,"2025年第1四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",11,130000000,910,"不整形",12,680,"2015年","木造","住宅","住宅","東","市道",12,"１種住居",60,200,"2025年第1四半期","関係者間取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",5,41000000,90,"長方形",8,110,"2024年","木造","住宅","住宅","東","市道",4,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",9,32000000,135,"長方形",7.8,95,"2024年","木造","住宅","住宅","南","市道",4,"１種住居",60,200,"2025年第1四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",11,38000000,125,"ほぼ台形",7,100,"2024年","木造","住宅","住宅","東","市道",6.4,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",16,35000000,280,"長方形",14,120,"2009年","木造","住宅","住宅","北","市道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",9,39000000,110,"ほぼ長方形",9,100,"2024年","木造","住宅","住宅","南","市道",5.1,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",5,41000000,90,"長方形",7.5,115,"2024年","木造","住宅","住宅","東","市道",4,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",7,26000000,250,"ほぼ長方形",,105,"1968年","木造","住宅","その他","南東","私道",4,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",18,33000000,120,"長方形",8.5,100,"2024年","木造","住宅","住宅","東","私道",6,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西中田","南仙台",12,46000000,125,"ほぼ長方形",8,105,"2024年","木造","住宅","住宅","東","市道",6.4,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",30000000,140,"ほぼ長方形",7.2,105,"2025年","木造","住宅","住宅","南東","市道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西の平","長町南",29,33000000,165,"ほぼ整形",6,105,"2024年","木造","住宅","住宅","北東","私道",5,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西の平","長町南","30分～60分",98000000,400,"ほぼ整形",27.5,280,"2024年","木造","共同住宅","住宅","南東","市道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","西の平","八木山動物公園",19,13000000,220,"ほぼ長方形",13.5,170,"1984年","木造","住宅","住宅","南東","私道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","日本平","長町南","1H30～2H",4200000,175,"ほぼ長方形",14.5,100,"1971年","木造","住宅","事務所","南","市道",4.6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","日本平","長町南","1H～1H30",18000000,330,"長方形",13,115,"1992年","木造","住宅","住宅","南","市道",4.3,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","日本平","長町南","1H～1H30",3500000,150,"不整形",4,100,"1970年","木造","住宅","住宅","北","市道",4.5,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","根岸町","長町一丁目",15,36000000,500,"ほぼ長方形",19,240,"1975年","木造","住宅、共同住宅","その他","南東","国道",36,"２種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",16,17000000,220,"ほぼ長方形",16,200,"1988年","木造","共同住宅","住宅","北","市道",4,"２中住専",60,200,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","萩ケ丘","愛宕橋",21,29000000,170,"ほぼ台形",10,105,"2024年","木造","住宅","住宅","北","道路",4,"２中住専",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","八本松","長町",14,34000000,110,"ほぼ長方形",11.9,105,"2024年","木造","住宅","住宅","南東","私道",3,"近隣商業",80,300,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東郡山","長町",20,8000000,220,"長方形",,75,"1976年","木造","住宅","住宅","西","私道",4,"１種住居",60,200,"2025年第3四半期","私道を含む取引"
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東郡山","長町",23,51000000,185,"不整形",15.8,90,"2025年",,"住宅","住宅","南東","私道",4,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東郡山","長町",28,30000000,250,"不整形",,120,"2015年","木造","住宅","住宅","北西","私道",6,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東郡山","長町",29,34000000,200,"不整形",2.5,100,"2024年","木造","住宅","住宅","北東","市道",5,"１種住居",60,200,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東中田","南仙台",23,32000000,105,"ほぼ長方形",15.5,95,"2025年","木造","住宅","住宅","南西","市道",6,"１種住居",60,200,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東中田","南仙台",29,30000000,120,"ほぼ長方形",7,95,"2024年","木造","住宅","住宅","西","市道",4,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東中田","南仙台",16,400000000,"2,000㎡以上","ほぼ長方形","50.0m以上",,"2005年","鉄骨造","店舗","住宅","南","市道",7.3,"１種住居",60,200,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","東中田","南仙台",29,29000000,115,"長方形",7,95,"2024年","木造","住宅","住宅","西","市道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","人来田","長町南","1H30～2H",5000000,230,"ほぼ整形",13,115,"1980年","木造","住宅","その他","南東","市道",6,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","人来田","長町南","1H～1H30",8800000,185,"長方形",12.5,90,"1978年","木造","住宅",,"南","市道",6,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","ひより台","八木山動物公園","30分～60分",13000000,270,"長方形",15,,,,,"住宅","南東","市道",6.2,"１低住専",50,80,"2025年第3四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","ひより台","八木山動物公園","30分～60分",31000000,125,"長方形",7.5,90,"2025年","木造","住宅","住宅","北西","市道",6.2,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","ひより台","八木山動物公園","30分～60分",25000000,135,"長方形",8.1,100,"2024年","木造","住宅","住宅","南東","市道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","ひより台","八木山動物公園","30分～60分",25000000,165,"長方形",8,100,"2024年","木造","住宅","住宅","南東","市道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","袋原","南仙台","30分～60分",48000000,910,"不整形",6.5,280,"1999年","木造","共同住宅","住宅","南西","市道",9,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","袋原","南仙台","30分～60分",30000000,140,"ほぼ長方形",18.4,95,"2025年","木造","住宅","住宅","南東","道路",4,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","袋原","南仙台","30分～60分",2100000,105,"ほぼ長方形",8.1,80,"1979年","木造","住宅","住宅","南","私道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","袋原","南仙台","30分～60分",14000000,200,"長方形",11,110,"1974年","木造","住宅","住宅","南","市道",6,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","袋原","南仙台","30分～60分",8500000,200,"長方形",13.8,100,"1984年","木造","住宅","住宅","西","私道",4,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","松が丘","八木山動物公園",8,36000000,165,"長方形",11,105,"2025年","木造","住宅","住宅","北東","市道",5.3,"１低住専",50,80,"2025年第2四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","松が丘","八木山動物公園",10,23000000,260,"ほぼ正方形",15.5,165,"1984年","軽量鉄骨造","共同住宅","店舗","北西","市道",8,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","松が丘","八木山動物公園",12,140000000,420,"長方形",23.5,330,"2024年","木造","共同住宅","住宅","東","市道",5.8,"１低住専",50,80,"2024年第4四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","三神峯","長町南","30分～60分",20000000,260,"ほぼ長方形",17,140,"1978年","木造","住宅","住宅","南","市道",8,"１低住専",50,80,"2025年第1四半期",
"宅地(土地と建物)","不動産取引価格情報","住宅地","04104","宮城県","仙台市太白区","三神峯","長町南","30分～60分",52000000,165,"ほぼ長方形",10,100,"2024年","木造","住宅","住宅","北","道路",6,"１低住専",50,80,"2024年第4四半期",
